"No.","Time","Source","Destination","Protocol","Length","Info"
"7886","38.850551161","142.250.74.34","10.0.2.15","QUIC","1399","Handshake, DCID=3de1aa, SCID=e518866501222720"
"7887","38.850692646","142.250.74.34","10.0.2.15","QUIC","1399","Handshake, DCID=3de1aa, SCID=e518866501222720"
"7888","38.850910285","10.0.2.15","142.250.74.34","QUIC","84","Handshake, DCID=e518866501222720, SCID=3de1aa"
"7889","38.851133463","10.0.2.15","142.250.74.102","QUIC","1399","Initial, DCID=6d6be267419c8ac3, SCID=9fc725, PKN: 0, CRYPTO"
"7890","38.854596850","142.250.74.150","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=bd2dd7"
"7891","38.854669626","142.250.74.150","10.0.2.15","QUIC","657","Protected Payload (KP0), DCID=bd2dd7"
"7892","38.855816207","10.0.2.15","142.250.74.150","QUIC","156","Protected Payload (KP0), DCID=ee8cf06b5623e74b"
"7893","38.859478035","142.250.74.34","10.0.2.15","QUIC","1399","Handshake, DCID=3de1aa, SCID=e518866501222720"
"7894","38.859600545","142.250.74.66","10.0.2.15","QUIC","1399","Initial, DCID=b5ff36, SCID=e0c5a4c642a52c93, PKN: 1, ACK, CRYPTO, PADDING"
"7895","38.859600625","142.250.74.34","10.0.2.15","QUIC","736","Protected Payload (KP0), DCID=3de1aa"
"7896","38.861481103","84.208.42.81","10.0.2.15","QUIC","73","Protected Payload (KP0), DCID=50ff5f"
"7897","38.862789727","10.0.2.15","142.250.74.34","QUIC","85","Handshake, DCID=e518866501222720, SCID=3de1aa"
"7898","38.863772200","10.0.2.15","142.250.74.66","QUIC","82","Handshake, DCID=e0c5a4c642a52c93, SCID=b5ff36"
"7899","38.867784526","10.0.2.15","142.250.74.34","TCP","54","52998  >  443 [ACK] Seq=1935 Ack=21568 Win=63000 Len=0"
"7900","38.867862162","10.0.2.15","142.250.74.34","QUIC","150","Protected Payload (KP0), DCID=e518866501222720"
"7901","38.867896636","10.0.2.15","142.250.74.34","QUIC","109","Protected Payload (KP0), DCID=e518866501222720"
"7902","38.867964373","10.0.2.15","142.250.74.34","TLSv1.3","93","Application Data"
"7903","38.868053140","142.250.74.34","10.0.2.15","TCP","60","443  >  52998 [ACK] Seq=21568 Ack=1974 Win=65535 Len=0"
"7904","38.868413055","10.0.2.15","142.250.74.34","TLSv1.3","78","Application Data"
"7905","38.868434145","10.0.2.15","142.250.74.34","TCP","54","52998  >  443 [FIN, ACK] Seq=1998 Ack=21568 Win=63000 Len=0"
"7906","38.868541075","142.250.74.34","10.0.2.15","TCP","60","443  >  52998 [ACK] Seq=21568 Ack=1998 Win=65535 Len=0"
"7907","38.868574839","142.250.74.34","10.0.2.15","TCP","60","443  >  52998 [ACK] Seq=21568 Ack=1999 Win=65535 Len=0"
"7908","38.868742974","84.208.42.81","10.0.2.15","QUIC","86","Protected Payload (KP0), DCID=50ff5f"
"7909","38.868820810","84.208.42.81","10.0.2.15","QUIC","1395","Protected Payload (KP0), DCID=50ff5f"
"7910","38.868867758","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7911","38.868898395","10.0.2.15","84.208.42.81","QUIC","80","Protected Payload (KP0), DCID=f9accee005f71033"
"7912","38.868964029","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7913","38.868997020","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7914","38.869047675","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7915","38.869088201","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7916","38.869136903","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7917","38.869193960","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7918","38.869265865","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7919","38.869355282","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7920","38.869428480","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7921","38.869511295","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7922","38.869576898","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7923","38.869599811","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7924","38.869681284","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7925","38.869715127","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7926","38.869749512","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7927","38.869819493","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7928","38.869873104","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7929","38.869910774","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7930","38.869986466","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7931","38.870075584","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7932","38.870148500","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7933","38.870234512","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7934","38.870299163","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7935","38.870367251","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7936","38.870460586","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7937","38.870528683","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7938","38.870621598","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7939","38.870715173","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7940","38.870786116","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7941","38.870861718","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7942","38.870950475","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7943","38.871013322","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7944","38.871013874","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7945","38.871109533","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7946","38.871208038","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7947","38.871275765","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7948","38.871298097","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7949","38.871350645","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7950","38.871428531","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7951","38.871431998","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7952","38.871530553","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7953","38.871589754","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7954","38.871594493","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7955","38.871696033","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7956","38.871756567","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7957","38.871765924","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7958","38.871859780","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7959","38.871913040","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7960","38.871930623","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7961","38.872023097","142.250.74.66","10.0.2.15","QUIC","1399","Handshake, DCID=b5ff36, SCID=e0c5a4c642a52c93"
"7962","38.872086656","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7963","38.872131550","10.0.2.15","142.250.74.66","QUIC","84","Handshake, DCID=e0c5a4c642a52c93, SCID=b5ff36"
"7964","38.872155395","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7965","38.872241025","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7966","38.872265151","142.250.74.66","10.0.2.15","QUIC","1399","Handshake, DCID=b5ff36, SCID=e0c5a4c642a52c93"
"7967","38.872294696","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7968","38.872324071","10.0.2.15","142.250.74.66","QUIC","84","Handshake, DCID=e0c5a4c642a52c93, SCID=b5ff36"
"7969","38.872539335","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7970","38.872624565","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7971","38.873670577","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7972","38.873734557","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7973","38.873821600","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7974","38.873830717","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7975","38.873934081","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7976","38.873995747","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7977","38.874003802","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7978","38.874058384","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7979","38.874115772","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7980","38.874162229","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7981","38.874253310","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7982","38.874307792","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7983","38.874390688","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7984","38.874469065","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7985","38.874529829","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7986","38.874621020","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7987","38.874713844","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7988","38.874776171","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7989","38.874869856","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7990","38.874929117","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7991","38.875014648","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7992","38.875105298","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7993","38.875177634","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7994","38.875249689","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7995","38.875417123","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7996","38.875479851","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7997","38.875509386","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"7998","38.875510227","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"7999","38.875588745","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8000","38.875681559","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8001","38.875768562","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8002","38.875851898","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8003","38.875861486","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"8004","38.875906882","142.250.74.102","10.0.2.15","QUIC","1399","Initial, DCID=9fc725, SCID=ed6be267419c8ac3, PKN: 1, ACK, CRYPTO, PADDING"
"8005","38.875980840","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8006","38.876079916","142.250.74.150","10.0.2.15","QUIC","171","Protected Payload (KP0), DCID=bd2dd7"
"8007","38.876080036","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8008","38.876443518","10.0.2.15","142.250.74.102","QUIC","82","Handshake, DCID=ed6be267419c8ac3, SCID=9fc725"
"8009","38.876557983","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"8010","38.877166554","142.250.74.102","10.0.2.15","QUIC","1399","Handshake, DCID=9fc725, SCID=ed6be267419c8ac3"
"8011","38.877226908","142.250.74.102","10.0.2.15","QUIC","1399","Handshake, DCID=9fc725, SCID=ed6be267419c8ac3"
"8012","38.877274357","10.0.2.15","142.250.74.102","QUIC","84","Handshake, DCID=ed6be267419c8ac3, SCID=9fc725"
"8013","38.882724439","142.250.74.66","10.0.2.15","QUIC","1399","Handshake, DCID=b5ff36, SCID=e0c5a4c642a52c93"
"8014","38.882758083","142.250.74.66","10.0.2.15","QUIC","747","Protected Payload (KP0), DCID=b5ff36"
"8015","38.882758173","142.250.74.34","10.0.2.15","QUIC","658","Protected Payload (KP0), DCID=3de1aa"
"8016","38.882790323","142.250.74.34","10.0.2.15","QUIC","166","Protected Payload (KP0), DCID=3de1aa"
"8017","38.884113675","10.0.2.15","142.250.74.34","QUIC","73","Protected Payload (KP0), DCID=e518866501222720"
"8018","38.884923204","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8019","38.884965293","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8020","38.885045283","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8021","38.885123129","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8022","38.885212406","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8023","38.885260627","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8024","38.885342500","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8025","38.885442949","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8026","38.885510916","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8027","38.885591337","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8028","38.885663783","10.0.2.15","142.250.74.66","QUIC","85","Handshake, DCID=e0c5a4c642a52c93, SCID=b5ff36"
"8029","38.885683069","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8030","38.885778919","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8031","38.885839412","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8032","38.885929471","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8033","38.885963776","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"8034","38.886002538","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8035","38.886085865","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8036","38.886292412","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"8037","38.886327858","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8038","38.886407508","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8039","38.886460868","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8040","38.886546749","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8041","38.886621219","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8042","38.886680570","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"8043","38.886722128","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8044","38.886808149","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8045","38.886885835","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8046","38.886965114","84.208.42.81","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=50ff5f"
"8047","38.886987406","84.208.42.81","10.0.2.15","QUIC","634","Protected Payload (KP0), DCID=50ff5f"
"8048","38.887014166","84.208.42.81","10.0.2.15","QUIC","75","Protected Payload (KP0), DCID=50ff5f"
"8049","38.887246712","10.0.2.15","84.208.42.81","QUIC","75","Protected Payload (KP0), DCID=f9accee005f71033"
"8050","38.887494316","142.250.74.34","10.0.2.15","TCP","60","443  >  52998 [FIN, ACK] Seq=21568 Ack=1999 Win=65535 Len=0"
"8051","38.887505337","10.0.2.15","142.250.74.34","TCP","54","52998  >  443 [ACK] Seq=1999 Ack=21569 Win=63000 Len=0"
"8052","38.889807756","10.0.2.15","142.250.74.66","QUIC","150","Protected Payload (KP0), DCID=e0c5a4c642a52c93"
"8053","38.889838073","10.0.2.15","142.250.74.66","QUIC","110","Protected Payload (KP0), DCID=e0c5a4c642a52c93"
"8054","38.889895019","10.0.2.15","142.250.74.66","TLSv1.3","93","Application Data"
"8055","38.890096568","142.250.74.66","10.0.2.15","TCP","60","443  >  34248 [ACK] Seq=5686 Ack=1834 Win=65535 Len=0"
"8056","38.890287937","142.250.74.102","10.0.2.15","QUIC","1399","Handshake, DCID=9fc725, SCID=ed6be267419c8ac3"
"8057","38.890453106","142.250.74.102","10.0.2.15","QUIC","740","Protected Payload (KP0), DCID=9fc725"
"8058","38.890523358","10.0.2.15","142.250.74.66","TLSv1.3","78","Application Data"
"8059","38.890542985","10.0.2.15","142.250.74.66","TCP","54","34248  >  443 [FIN, ACK] Seq=1858 Ack=5686 Win=63000 Len=0"
"8060","38.890620470","142.250.74.66","10.0.2.15","TCP","60","443  >  34248 [ACK] Seq=5686 Ack=1858 Win=65535 Len=0"
"8061","38.890620560","142.250.74.66","10.0.2.15","TCP","60","443  >  34248 [ACK] Seq=5686 Ack=1859 Win=65535 Len=0"
"8062","38.892659625","10.0.2.15","142.250.74.102","QUIC","85","Handshake, DCID=ed6be267419c8ac3, SCID=9fc725"
"8063","38.896860765","10.0.2.15","142.250.74.102","QUIC","150","Protected Payload (KP0), DCID=ed6be267419c8ac3"
"8064","38.896903726","10.0.2.15","142.250.74.102","QUIC","110","Protected Payload (KP0), DCID=ed6be267419c8ac3"
"8065","38.896966353","10.0.2.15","142.250.74.102","TLSv1.3","93","Application Data"
